timestamp,experiment_name,stage_number,stage_name,agent_id,agent_name,mse,mae,rmse,r2_score,max_error,avg_prediction_uncertainty,coverage_95,num_test_samples,num_finite_samples,training_data_size,predictions_mean,predictions_std,observed_values_mean,observed_values_std,evaluation_type,true_mse,true_mae,true_r2_score,true_coverage_95,experiment_type,consensus_method,function_type,stage_type,cycle
2025-07-26 13:29:58,Weighted_DAC_PoE_rbf_mixture,1,initial,0,Agent_1,1.3316292762756348,0.7594611644744873,1.1539624241177158,-0.05748122569162817,3.4522790908813477,0.6075562834739685,0.7583333253860474,600,600,300,0.5668670535087585,0.5848696231842041,1.0743801593780518,1.1230977773666382,standard,1.3320951461791992,0.7476251721382141,-0.06445105249359018,0.7816666960716248,Weighted_DAC_PoE,weighted_poe_enhanced,rbf_mixture,initial,
2025-07-26 13:29:58,Weighted_DAC_PoE_rbf_mixture,1,initial,1,Agent_2,0.596739649772644,0.5844444036483765,0.7724892554415524,0.5261136011082769,2.126296043395996,0.7421292662620544,0.9350000023841858,600,600,300,0.5836381316184998,1.3510792255401611,1.0743801593780518,1.1230977773666382,standard,0.5856068134307861,0.5778406858444214,0.5320531172601217,0.9399999976158142,Weighted_DAC_PoE,weighted_poe_enhanced,rbf_mixture,initial,
2025-07-26 13:29:58,Weighted_DAC_PoE_rbf_mixture,1,initial,2,Agent_3,2.012401580810547,1.0200607776641846,1.4185914072806682,-0.5981001210397445,3.8175885677337646,0.3862440586090088,0.5149999856948853,600,600,300,0.10138292610645294,0.3682926595211029,1.0743801593780518,1.1230977773666382,standard,2.0157251358032227,0.9958032369613647,-0.6107263271498653,0.5883333086967468,Weighted_DAC_PoE,weighted_poe_enhanced,rbf_mixture,initial,
2025-07-26 13:29:58,Weighted_DAC_PoE_rbf_mixture,1,initial,3,Agent_4,0.8723509907722473,0.6868364214897156,0.9339973183967111,0.3072435227342202,2.354194164276123,0.6027661561965942,0.8916666507720947,600,600,300,0.42981985211372375,0.8494921922683716,1.0743801593780518,1.1230977773666382,standard,0.8608493208885193,0.6689143776893616,0.31211223217165784,0.9183333516120911,Weighted_DAC_PoE,weighted_poe_enhanced,rbf_mixture,initial,
2025-07-26 13:29:58,Weighted_DAC_PoE_rbf_mixture,2,dac,0,Agent_1,0.8911631107330322,0.7113725543022156,0.9440143593892162,0.2923043044165293,2.4939966201782227,0.6075562834739685,0.6733333468437195,600,600,300,0.3919978439807892,0.5828944444656372,1.0743801593780518,1.1230977773666382,standard,0.8872920870780945,0.7021750211715698,0.29098233463051926,0.6783333420753479,Weighted_DAC_PoE,weighted_poe_enhanced,rbf_mixture,dac,
2025-07-26 13:29:58,Weighted_DAC_PoE_rbf_mixture,2,dac,1,Agent_2,0.6002018451690674,0.5885900259017944,0.7747269487819999,0.5233642036257917,2.0291614532470703,0.7421292662620544,0.7599999904632568,600,600,300,0.5330094695091248,0.734976053237915,1.0743801593780518,1.1230977773666382,standard,0.5925806760787964,0.5749073624610901,0.5264804291868507,0.7566666603088379,Weighted_DAC_PoE,weighted_poe_enhanced,rbf_mixture,dac,
2025-07-26 13:29:58,Weighted_DAC_PoE_rbf_mixture,2,dac,2,Agent_3,1.318187952041626,0.8776338696479797,1.1481236658311795,-0.04680717031977899,2.95759916305542,0.3862440586090088,0.46666666865348816,600,600,300,0.25152212381362915,0.37898874282836914,1.0743801593780518,1.1230977773666382,standard,1.3181809186935425,0.8758791089057922,-0.053332500943934935,0.46833333373069763,Weighted_DAC_PoE,weighted_poe_enhanced,rbf_mixture,dac,
2025-07-26 13:29:58,Weighted_DAC_PoE_rbf_mixture,2,dac,3,Agent_4,0.8923516869544983,0.7113394737243652,0.9446436825356418,0.291360439803112,2.498720169067383,0.6027661561965942,0.7133333086967468,600,600,300,0.3905239999294281,0.5856097340583801,1.0743801593780518,1.1230977773666382,standard,0.8884605765342712,0.7018147110939026,0.2900485947988829,0.7166666388511658,Weighted_DAC_PoE,weighted_poe_enhanced,rbf_mixture,dac,
2025-07-26 13:30:05,Weighted_DAC_PoE_rbf_mixture,3,retrain,0,Agent_1,0.6676994562149048,0.5446116328239441,0.8171287880223684,0.4697625652248799,2.4722707271575928,0.5776376724243164,0.8199999928474426,600,600,360,0.7437297701835632,0.6757628917694092,1.0743801593780518,1.1230977773666382,standard,0.6646095514297485,0.5236772298812866,0.46892358258318034,0.9049999713897705,Weighted_DAC_PoE,weighted_poe_enhanced,rbf_mixture,retrain,1.0
2025-07-26 13:30:05,Weighted_DAC_PoE_rbf_mixture,3,retrain,1,Agent_2,0.34772515296936035,0.42202579975128174,0.5896822474599014,0.7238624670382703,1.974600911140442,0.6600844264030457,0.9583333134651184,600,600,360,0.703709602355957,1.3016328811645508,1.0743801593780518,1.1230977773666382,standard,0.3322296440601349,0.4011406898498535,0.7345218214879567,1.0,Weighted_DAC_PoE,weighted_poe_enhanced,rbf_mixture,retrain,1.0
2025-07-26 13:30:05,Weighted_DAC_PoE_rbf_mixture,3,retrain,2,Agent_3,1.5148597955703735,0.8550455570220947,1.230796407035044,-0.2029893785182184,3.4270527362823486,0.29279643297195435,0.36666667461395264,600,600,360,0.2645846903324127,0.5093909502029419,1.0743801593780518,1.1230977773666382,standard,1.516886830329895,0.8283072113990784,-0.2121144431434303,0.5516666769981384,Weighted_DAC_PoE,weighted_poe_enhanced,rbf_mixture,retrain,1.0
