stage_number,stage_name,agent_id,r2_score,mse,rmse,mae,avg_uncertainty,coverage,training_data_size
7,retrain,1,0.25526497187776664,4.883267879486084,2.2098117294208763,1.4040523767471313,1.148957371711731,0.8533333539962769,240
7,retrain,2,0.1444556296017283,5.609850883483887,2.3685123777349966,1.567137598991394,1.1045093536376953,0.8133333325386047,240
7,retrain,3,0.7056774111169706,1.9298890829086304,1.3892044784367168,0.9935597777366638,1.4135520458221436,0.9833333492279053,240
8,dac,0,0.492766566702027,3.3259570598602295,1.8237206638792656,1.284681797027588,1.1316943168640137,0.6966666579246521,240
8,dac,1,0.43502687250172656,3.704559326171875,1.9247231816996113,1.3244708776474,1.148957371711731,0.6600000262260437,240
8,dac,2,0.42869969722187606,3.746047019958496,1.9354707489286673,1.3921977281570435,1.1045093536376953,0.6700000166893005,240
8,dac,3,0.6241212325525344,2.4646573066711426,1.5699227072283344,1.2067294120788574,1.4135520458221436,0.800000011920929,240
9,retrain,0,0.13706314814269793,5.658323764801025,2.378723137483853,1.4174742698669434,1.1458799839019775,0.846666693687439,270
9,retrain,1,0.29177859404518336,4.643846035003662,2.154958476398945,1.3547803163528442,1.1857792139053345,0.8533333539962769,270
9,retrain,2,0.1548349647344519,5.541792869567871,2.3541012870239615,1.5563048124313354,1.112156629562378,0.8033333420753479,270
9,retrain,3,0.7342494850650968,1.7425404787063599,1.3200532105587108,0.9292444586753845,1.5145227909088135,0.996666669845581,270
10,dac,0,0.49467933334814773,3.3134148120880127,1.8202787731795405,1.2669378519058228,1.1458799839019775,0.6766666769981384,270
10,dac,1,0.4501410396651738,3.605454921722412,1.8988035500605143,1.2933471202850342,1.1857792139053345,0.6700000166893005,270
10,dac,2,0.4256756102687801,3.765876054763794,1.9405865233902337,1.3875808715820312,1.112156629562378,0.6566666960716248,270
10,dac,3,0.6466576367708015,2.316884994506836,1.5221317270548025,1.1572935581207275,1.5145227909088135,0.79666668176651,270
11,retrain,0,0.17000218932104827,5.44234037399292,2.332882417524064,1.385401725769043,1.1472797393798828,0.8533333539962769,300
11,retrain,1,0.3454631497302585,4.291833400726318,2.0716740575501538,1.299964189529419,1.2169781923294067,0.8633333444595337,300
11,retrain,2,0.173049360907374,5.422359943389893,2.328596131446991,1.5377168655395508,1.1162840127944946,0.8033333420753479,300
11,retrain,3,0.7537262445484382,1.6148303747177124,1.2707597627867009,0.8804433345794678,1.5915327072143555,0.996666669845581,300
12,dac,0,0.5050529904057623,3.245394229888916,1.8014977740449518,1.2473376989364624,1.1472797393798828,0.6866666674613953,300
12,dac,1,0.474998907826473,3.442460536956787,1.8553868968376346,1.254602074623108,1.2169781923294067,0.6800000071525574,300
12,dac,2,0.43038257939541735,3.7350122928619385,1.9326179893765707,1.3790698051452637,1.1162840127944946,0.6499999761581421,300
12,dac,3,0.6748483488546445,2.1320369243621826,1.4601496239639904,1.107767939567566,1.5915327072143555,0.7866666913032532,300
13,retrain,0,0.2169612977475942,5.134427070617676,2.26592741953878,1.344384789466858,1.1318466663360596,0.8500000238418579,330
13,retrain,1,0.39633361415806945,3.95827317237854,1.9895409451374808,1.2488887310028076,1.2250579595565796,0.8666666746139526,330
13,retrain,2,0.18343006126034234,5.354293346405029,2.313934602879915,1.524086833000183,1.1187587976455688,0.8033333420753479,330
13,retrain,3,0.768028012583049,1.5210528373718262,1.2333097086181664,0.8410400152206421,1.6641865968704224,1.0,330
14,dac,0,0.5137553386341835,3.1883325576782227,1.7855902546996112,1.232299566268921,1.1318466663360596,0.6866666674613953,330
14,dac,1,0.4979938709083185,3.2916812896728516,1.8142991180268075,1.2205052375793457,1.2250579595565796,0.6966666579246521,330
14,dac,2,0.43452112045650504,3.7078754901885986,1.9255844541823137,1.370165467262268,1.1187587976455688,0.6399999856948853,330
14,dac,3,0.6993894548914243,1.9711196422576904,1.4039656841453392,1.0687307119369507,1.6641865968704224,0.7633333206176758,330
15,retrain,0,0.2386091607806461,4.992480754852295,2.234385990569287,1.3232390880584717,1.1168745756149292,0.8533333539962769,350
15,retrain,1,0.42775291698212836,3.7522549629211426,1.9370738145256992,1.2129511833190918,1.232180118560791,0.8733333349227905,360
15,retrain,2,0.20502666647874968,5.212683200836182,2.283130132260573,1.501896619796753,1.1153831481933594,0.8133333325386047,360
15,retrain,3,0.7861812065529526,1.4020214080810547,1.1840698493252224,0.8041055798530579,1.7257540225982666,1.0,360
16,dac,0,0.5150079592364925,3.180119037628174,1.7832888261939437,1.2245736122131348,1.1168745756149292,0.6800000071525574,350
16,dac,1,0.5133920659381435,3.1907145977020264,1.786257147697953,1.1937347650527954,1.232180118560791,0.7066666483879089,360
16,dac,2,0.43929448893141065,3.6765763759613037,1.9174400579839006,1.3596186637878418,1.1153831481933594,0.6333333253860474,360
16,dac,3,0.7197237588548782,1.8377864360809326,1.3556498205956184,1.035340428352356,1.7257540225982666,0.7599999904632568,360
17,retrain,0,0.5150079592364925,3.180119037628174,1.7832888261939437,1.2245736122131348,1.1168745756149292,0.6800000071525574,350
17,retrain,1,0.452680969875102,3.5888004302978516,1.8944129513645782,1.1845152378082275,1.2362927198410034,0.8866666555404663,366
17,retrain,2,0.22294828496463426,5.095170021057129,2.2572483295058894,1.483413815498352,1.1142597198486328,0.8133333325386047,374
17,retrain,3,0.8008537870226826,1.3058124780654907,1.1427215225353422,0.7726488709449768,1.7729077339172363,1.0,375
18,dac,0,0.5639391283066082,2.8592746257781982,1.6909389775441923,1.219560146331787,1.1168745756149292,0.6733333468437195,350
18,dac,1,0.5604867965849143,2.8819117546081543,1.6976194375089355,1.1740683317184448,1.2362927198410034,0.6933333277702332,366
18,dac,2,0.4566729359262739,3.562624931335449,1.8874917036467866,1.3580225706100464,1.1142597198486328,0.6200000047683716,374
18,dac,3,0.7548382319516694,1.6075389385223389,1.2678875890718146,1.0160444974899292,1.7729077339172363,0.753333330154419,375
19,final,0,0.549403876582409,2.954583168029785,1.718890097717066,1.238330602645874,1.1168745756149292,0.6600000262260437,350
19,final,1,0.5901435069897771,2.687451124191284,1.6393447240258177,1.1687637567520142,1.2362927198410034,0.6899999976158142,366
19,final,2,0.47506661033952047,3.4420166015625,1.8552672587965595,1.346195936203003,1.1142597198486328,0.6133333444595337,374
19,final,3,0.7248967335009743,1.803866982460022,1.3430811525965294,1.0575405359268188,1.7729077339172363,0.7400000095367432,375
