stage_number,stage_name,agent_id,r2_score,mse,rmse,mae,avg_uncertainty,coverage,training_data_size
1,initial,0,-1.3720884179745703,59.799468994140625,7.733011638045078,5.2086591720581055,0.7526755928993225,0.3100000023841858,250
1,initial,1,-1.0780272914676172,52.386295318603516,7.237837751608108,5.580935001373291,0.8575003743171692,0.20000000298023224,250
1,initial,2,-1.470675499888412,62.284812927246094,7.892072790290653,5.2169623374938965,0.848199725151062,0.30000001192092896,250
1,initial,3,-0.5713471337591824,39.61307907104492,6.293892203640361,4.777299404144287,0.8937987089157104,0.30799999833106995,250
2,dac,0,-1.1158050503069443,53.338661193847656,7.303332197966053,5.233416557312012,0.7526755928993225,0.20999999344348907,250
2,dac,1,-0.8223129028219887,45.9398307800293,6.777892797915094,4.7446722984313965,0.8575003743171692,0.3580000102519989,250
2,dac,2,-0.908981485712417,48.12471389770508,6.937197841903104,4.867579460144043,0.848199725151062,0.2800000011920929,250
2,dac,3,-0.8383492170713209,46.34410095214844,6.807650178449862,4.770345211029053,0.8937987089157104,0.4359999895095825,250
3,retrain,0,-0.9231024541853587,48.48069763183594,6.962808171408712,4.499610900878906,0.6971503496170044,0.3479999899864197,300
3,retrain,1,0.12535752940452882,22.04941177368164,4.695680118330213,3.3706655502319336,0.816943347454071,0.29600000381469727,300
3,retrain,2,-0.17412028668887958,29.599136352539062,5.440508832135011,3.4757919311523438,0.8098471760749817,0.39399999380111694,300
3,retrain,3,0.11307923482308757,22.358943939208984,4.728524499165568,3.9518532752990723,0.8730334043502808,0.24799999594688416,300
4,dac,0,-0.5269573180498495,38.49402618408203,6.204355420515658,4.340000152587891,0.6971503496170044,0.15399999916553497,300
4,dac,1,0.1269302791521516,22.009763717651367,4.6914564601679265,3.2531816959381104,0.816943347454071,0.38600000739097595,300
4,dac,2,0.034849035393833105,24.331098556518555,4.932656338781221,3.398796796798706,0.8098471760749817,0.29600000381469727,300
4,dac,3,0.14300076003393236,21.604633331298828,4.648078455802874,3.407221794128418,0.8730334043502808,0.36399999260902405,300
5,retrain,0,-0.3664503812938855,34.44770812988281,5.869216994615449,3.689495086669922,0.5985711812973022,0.2919999957084656,350
5,retrain,1,0.5612990060689929,11.059489250183105,3.3255810394851464,2.0595014095306396,0.7462491393089294,0.46000000834465027,350
5,retrain,2,0.41679785827169313,14.702309608459473,3.8343590870521598,2.5213611125946045,0.6359878182411194,0.35600000619888306,350
5,retrain,3,0.6695155775829227,8.331389427185059,2.8864146318893718,2.406247615814209,0.8141335248947144,0.34599998593330383,350
6,dac,0,-0.11594690768645188,28.132606506347656,5.304017958712778,3.782182455062866,0.5985711812973022,0.09600000083446503,350
6,dac,1,0.6434708417622894,8.987967491149902,2.997993911126222,1.9552414417266846,0.7462491393089294,0.46799999475479126,350
6,dac,2,0.5170769245076206,12.174311637878418,3.4891706232109683,2.2246038913726807,0.6359878182411194,0.38199999928474426,350
6,dac,3,0.6927182655129409,7.746458530426025,2.783246042021083,2.0296809673309326,0.8141335248947144,0.4480000138282776,350
7,retrain,0,0.1693862324747648,20.939464569091797,4.5759659711466165,2.8278050422668457,0.5237393975257874,0.2720000147819519,400
7,retrain,1,0.7313598164765874,6.772319316864014,2.6023680210270057,1.6857136487960815,0.7125223278999329,0.6499999761581421,400
7,retrain,2,0.7498914182873267,6.305144309997559,2.511004641572285,1.5572038888931274,0.48799988627433777,0.4480000138282776,400
7,retrain,3,0.8941388052371082,2.6687214374542236,1.6336221832033941,1.1621135473251343,0.7158852815628052,0.6320000290870667,400
8,dac,0,0.2680631858027567,18.451854705810547,4.2955622106786615,3.304612398147583,0.5237393975257874,0.0,400
8,dac,1,0.8450979985792249,3.905021905899048,1.9761128272188933,1.1575521230697632,0.7125223278999329,0.621999979019165,400
8,dac,2,0.7844797491039748,5.433185577392578,2.3309194703791416,1.5071308612823486,0.48799988627433777,0.38600000739097595,400
8,dac,3,0.8948776392949647,2.6500957012176514,1.6279114537399297,0.9990136623382568,0.7158852815628052,0.6380000114440918,400
9,retrain,0,0.5365249823166175,11.684033393859863,3.4181915384980788,2.0555872917175293,0.43276798725128174,0.2720000147819519,450
9,retrain,1,0.902144885890498,2.466891050338745,1.5706339644674518,0.9332296252250671,0.5864120125770569,0.7620000243186951,450
