timestamp,experiment_name,stage_number,stage_name,agent_id,agent_name,mse,mae,rmse,r2_score,max_error,avg_prediction_uncertainty,coverage_95,num_test_samples,num_finite_samples,training_data_size,predictions_mean,predictions_std,observed_values_mean,observed_values_std,evaluation_type,true_mse,true_mae,true_r2_score,true_coverage_95,experiment_type,consensus_method,function_type,stage_type,cycle
2025-07-26 13:21:53,Standard_DAC_multimodal,1,initial,0,Agent_1,11.132031440734863,2.5427732467651367,3.3364699070626824,-3.3104701672579147,8.51034927368164,0.7332276701927185,0.27125000953674316,800,800,400,1.461751103401184,1.6305899620056152,3.9333155155181885,1.6080386638641357,standard,11.081900596618652,2.531005859375,-3.3177521398500307,0.29124999046325684,Standard_DAC,standard,multimodal,initial,
2025-07-26 13:21:53,Standard_DAC_multimodal,1,initial,1,Agent_2,7.72825813293457,2.061352491378784,2.779974484223654,-1.9924840354737632,7.46677827835083,0.7974463701248169,0.35749998688697815,800,800,400,2.598958730697632,2.013733148574829,3.9333155155181885,1.6080386638641357,standard,7.6819562911987305,2.0535449981689453,-1.9930590260279573,0.3512499928474426,Standard_DAC,standard,multimodal,initial,
2025-07-26 13:21:53,Standard_DAC_multimodal,1,initial,2,Agent_3,4.775607109069824,1.496392011642456,2.185316249211959,-0.849178377117485,6.422468662261963,0.7956779599189758,0.5712500214576721,800,800,400,2.766641855239868,1.6810133457183838,3.9333155155181885,1.6080386638641357,standard,4.758419990539551,1.4872387647628784,-0.8539849751455537,0.5649999976158142,Standard_DAC,standard,multimodal,initial,
2025-07-26 13:21:53,Standard_DAC_multimodal,1,initial,3,Agent_4,4.000683784484863,1.5551133155822754,2.000170938816196,-0.5491178750462686,6.848925590515137,0.8506991863250732,0.5637500286102295,800,800,400,2.678762435913086,2.0883843898773193,3.9333155155181885,1.6080386638641357,standard,4.007241725921631,1.5577300786972046,-0.5613094000152017,0.5537499785423279,Standard_DAC,standard,multimodal,initial,
2025-07-26 13:21:53,Standard_DAC_multimodal,2,dac,0,Agent_1,5.710087776184082,1.9618690013885498,2.389578995594011,-1.2110217760087347,6.565369129180908,0.7332276701927185,0.2750000059604645,800,800,400,2.0792930126190186,1.1405706405639648,3.9333155155181885,1.6080386638641357,standard,5.678379058837891,1.9597188234329224,-1.2124212697255201,0.2524999976158142,Standard_DAC,standard,multimodal,dac,
2025-07-26 13:21:53,Standard_DAC_multimodal,2,dac,1,Agent_2,4.5874104499816895,1.7056115865707397,2.1418240940800177,-0.7763061121187593,6.282925605773926,0.7974463701248169,0.5212500095367432,800,800,400,2.4710516929626465,1.3107366561889648,3.9333155155181885,1.6080386638641357,standard,4.561319828033447,1.7035528421401978,-0.7771905148933036,0.5262500047683716,Standard_DAC,standard,multimodal,dac,
2025-07-26 13:21:53,Standard_DAC_multimodal,2,dac,2,Agent_3,4.856903553009033,1.7660517692565918,2.2038383681679186,-0.8806575346259706,6.347373962402344,0.7956779599189758,0.45500001311302185,800,800,400,2.3576302528381348,1.2593859434127808,3.9333155155181885,1.6080386638641357,standard,4.829339027404785,1.7651268243789673,-0.8816166506234071,0.45875000953674316,Standard_DAC,standard,multimodal,dac,
2025-07-26 13:21:53,Standard_DAC_multimodal,2,dac,3,Agent_4,4.534421920776367,1.694543719291687,2.1294182118072453,-0.7557883467250988,6.2324724197387695,0.8506991863250732,0.5525000095367432,800,800,400,2.5034046173095703,1.3580090999603271,3.9333155155181885,1.6080386638641357,standard,4.5088419914245605,1.6905463933944702,-0.7567440405336285,0.5550000071525574,Standard_DAC,standard,multimodal,dac,
2025-07-26 13:22:02,Standard_DAC_multimodal,3,retrain,0,Agent_1,7.01846170425415,1.957936406135559,2.6492379478359718,-1.7176415535666312,8.030801773071289,0.7655991315841675,0.42750000953674316,800,800,480,2.0193536281585693,1.4471125602722168,3.9333155155181885,1.6080386638641357,standard,6.983072280883789,1.9289480447769165,-1.7207585833408015,0.5049999952316284,Standard_DAC,standard,multimodal,retrain,1.0
2025-07-26 13:22:02,Standard_DAC_multimodal,3,retrain,1,Agent_2,2.8542230129241943,1.1873416900634766,1.6894445871126387,-0.10519301578663698,6.682962417602539,0.8355252146720886,0.6474999785423279,800,800,480,2.874105215072632,1.6743985414505005,3.9333155155181885,1.6080386638641357,standard,2.8215532302856445,1.174860954284668,-0.09933921927389533,0.6675000190734863,Standard_DAC,standard,multimodal,retrain,1.0
2025-07-26 13:22:02,Standard_DAC_multimodal,3,retrain,2,Agent_3,3.085920810699463,1.2582077980041504,1.7566789150836482,-0.19490943595419052,5.985167026519775,0.9046050906181335,0.8462499976158142,800,800,480,2.7221081256866455,1.8288675546646118,3.9333155155181885,1.6080386638641357,standard,3.077908992767334,1.2423702478408813,-0.19922099382748315,0.8812500238418579,Standard_DAC,standard,multimodal,retrain,1.0
2025-07-26 13:22:02,Standard_DAC_multimodal,3,retrain,3,Agent_4,2.902608633041382,1.1949429512023926,1.7037043854616862,-0.12392856973501565,6.160286903381348,0.8460061550140381,0.7174999713897705,800,800,480,2.8758385181427,2.12701416015625,3.9333155155181885,1.6080386638641357,standard,2.9067373275756836,1.1920052766799927,-0.13252878675504176,0.7275000214576721,Standard_DAC,standard,multimodal,retrain,1.0
