stage_number,stage_name,agent_id,r2_score,mse,rmse,mae,avg_uncertainty,coverage,training_data_size
4,dac,3,0.15133364530125315,2.1917285919189453,1.4804487805793707,1.1362273693084717,0.8460061550140381,0.6262500286102295,480
5,retrain,0,-0.36263039850354106,3.5190694332122803,1.8759182906545477,1.3340849876403809,0.7853077054023743,0.7250000238418579,560
5,retrain,1,0.3575746349818155,1.6590995788574219,1.288060394103251,0.9276624321937561,0.8365458846092224,0.7537500262260437,560
5,retrain,2,0.05426835033048505,2.4424049854278564,1.5628195626584205,1.063696265220642,0.8770281076431274,0.8487499952316284,560
5,retrain,3,0.11297769459172113,2.2907848358154297,1.5135338898800481,1.0583666563034058,0.8789796233177185,0.768750011920929,560
6,dac,0,-0.11612049365369703,2.882443904876709,1.6977761645389857,1.4807121753692627,0.7853077054023743,0.5262500047683716,560
6,dac,1,0.457948637051635,1.3998780250549316,1.1831644116752886,0.8650915026664734,0.8365458846092224,0.7112500071525574,560
6,dac,2,0.2700616955741195,1.8851066827774048,1.3729918728009298,1.1067160367965698,0.8770281076431274,0.6700000166893005,560
6,dac,3,0.46233881869963345,1.3885401487350464,1.1783633347720246,0.8409002423286438,0.8789796233177185,0.6875,560
7,retrain,0,0.298909840098306,1.8106046915054321,1.3455871177688319,0.9039558172225952,0.7872827649116516,0.7950000166893005,640
7,retrain,1,0.6220845859171358,0.9759877920150757,0.9879209442131873,0.6595706343650818,0.8306933641433716,0.831250011920929,640
7,retrain,2,0.2766736149550757,1.8680310249328613,1.36675931492449,0.8650103807449341,0.8148678541183472,0.8337500095367432,640
7,retrain,3,0.35601398874405943,1.6631300449371338,1.2896239936264886,0.867586612701416,0.8874574899673462,0.7912499904632568,640
8,dac,0,0.2539514825407275,1.926712155342102,1.388060573369225,1.2045578956604004,0.7872827649116516,0.5712500214576721,640
8,dac,1,0.7078575589791181,0.7544742822647095,0.868604790606585,0.5952517986297607,0.8306933641433716,0.7275000214576721,640
8,dac,2,0.4515537334059434,1.4163932800292969,1.1901232205235293,0.951026439666748,0.8148678541183472,0.675000011920929,640
8,dac,3,0.6559461897891045,0.8885383009910583,0.9426230959355167,0.6273963451385498,0.8874574899673462,0.7487499713897705,640
9,retrain,0,0.6160507744756558,0.9915704131126404,0.9957762866792121,0.6138075590133667,0.7714783549308777,0.7987499833106995,720
9,retrain,1,0.714088652081379,0.73838210105896,0.8592916274810083,0.5475195050239563,0.7366695404052734,0.8337500095367432,720
9,retrain,2,0.3535820299422012,1.6694107055664062,1.2920567733526287,0.7859058380126953,0.7612842321395874,0.8237500190734863,720
9,retrain,3,0.48347271262238156,1.333960771560669,1.1549721951461294,0.7572624683380127,0.8683471083641052,0.8050000071525574,720
10,dac,0,0.45345618090384265,1.4114800691604614,1.188057266784923,1.0029535293579102,0.7714783549308777,0.5737500190734863,720
10,dac,1,0.7384078560536005,0.675576388835907,0.8219345404811182,0.6200692057609558,0.7366695404052734,0.6812499761581421,720
10,dac,2,0.5318094078382298,1.209128499031067,1.0996037918409824,0.8505879044532776,0.7612842321395874,0.6912500262260437,720
10,dac,3,0.71553943151823,0.7346354126930237,0.8571087519638472,0.5707269906997681,0.8683471083641052,0.7162500023841858,720
11,retrain,0,0.744724591494077,0.6592630743980408,0.8119501674351948,0.5082734227180481,0.7315499782562256,0.7887499928474426,800
11,retrain,1,0.73513362450084,0.6840322613716125,0.827062428944522,0.5390857458114624,0.649288535118103,0.7887499928474426,800
11,retrain,2,0.4961247949807668,1.301285982131958,1.1407392261739568,0.6844530701637268,0.6905096173286438,0.8037499785423279,800
11,retrain,3,0.5478122946850963,1.1678001880645752,1.080648040790606,0.6958114504814148,0.8146458268165588,0.7975000143051147,800
12,dac,0,0.580500548302064,1.083380937576294,1.0408558678204654,0.849891185760498,0.7315499782562256,0.5787500143051147,800
12,dac,1,0.733794957058997,0.6874894499778748,0.8291498356617305,0.6483662128448486,0.649288535118103,0.6299999952316284,800
12,dac,2,0.5915047763570109,1.0549618005752563,1.0271133338513605,0.789652407169342,0.6905096173286438,0.6812499761581421,800
12,dac,3,0.7567734108764248,0.6281463503837585,0.7925568436293756,0.5316097140312195,0.8146458268165588,0.7049999833106995,800
13,retrain,0,0.8059269431573514,0.5012045502662659,0.7079580144798602,0.4492134749889374,0.6758213043212891,0.7737500071525574,880
13,retrain,1,0.7740765014451079,0.5834600925445557,0.7638455947012823,0.5017833709716797,0.6102088093757629,0.7562500238418579,880
13,retrain,2,0.5738485108475317,1.100560188293457,1.049075873468386,0.6334327459335327,0.6380115747451782,0.793749988079071,880
13,retrain,3,0.649944933662117,0.9040368795394897,0.9508085398961716,0.6247963309288025,0.7675911784172058,0.7762500047683716,880
14,dac,0,0.6915901232744658,0.7964858412742615,0.8924605544640398,0.7082453370094299,0.6758213043212891,0.5874999761581421,880
14,dac,1,0.7564276657555877,0.6290392279624939,0.7931199328994915,0.6162636280059814,0.6102088093757629,0.6187499761581421,880
14,dac,2,0.6601932993970967,0.8775699138641357,0.936787016276451,0.7148497104644775,0.6380115747451782,0.6762499809265137,880
